Mission_ID,Grid_ID,Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Average_NDRE,Average_SAVI,Vegetation_Ratio,Canopy_Coverage,Crop_Stress_Indicator,Average_Red,Average_Green,Average_NIR,Temperature,Humidity,Rainfall,Wind_Speed,Soil_Moisture,Soil_pH,Crop_Type,Crop_Growth_Stage,Status,Latitude,Longitude
20260724_123113,G_31_26,odm_orthophoto,31,26,1219,1606,4299892.256089247,618829.1212067639,0.60626596,0.11002838,2.916382e-05,0.819693094629156,83.67433930093776,39.373405,3.0664926e-06,3.6028573e-06,1.2788085e-05,25.28,68.39,12.89,5.25,36.64,6.76,Wheat,Vegetative,HEALTHY,38.83982226309345,-7.6308184404200885
20260724_123113,G_31_27,odm_orthophoto,31,27,1265,1606,4299892.256089247,618831.420626425,0.52575654,0.092018366,3.0093455e-05,0.9390451832907076,94.75703324808184,47.424347,4.5512866e-06,4.6871132e-06,1.4582825e-05,31.48,70.01,3.22,3.7,40.96,7.32,Wheat,Vegetative,HEALTHY,38.839821952573025,-7.630791952918826
20260724_123113,G_31_28,odm_orthophoto,31,28,1311,1606,4299892.256089247,618833.720046086,0.58620846,0.117441505,2.8359467e-05,0.8618925831202046,87.5532821824382,41.379154,3.3287085e-06,3.6179092e-06,1.2782172e-05,32.22,68.7,5.46,0.6,25.29,6.82,Wheat,Vegetative,HEALTHY,38.83982164204661,-7.630765465417972
20260724_123113,G_31_29,odm_orthophoto,31,29,1357,1606,4299892.256089247,618836.019465747,0.5564585,0.107946984,2.8250706e-05,0.7523444160272805,77.10997442455243,44.354153,3.7814527e-06,4.0003038e-06,1.3198677e-05,31.57,71.72,1.13,0.64,35.56,6.85,Wheat,Vegetative,HEALTHY,38.83982133151417,-7.630738977917525
20260724_123113,G_31_30,odm_orthophoto,31,30,1403,1606,4299892.256089247,618838.3188854081,0.5017494,0.09491482,2.7640108e-05,0.8644501278772379,87.68115942028986,49.82506,4.5909155e-06,4.617451e-06,1.3804626e-05,32.56,66.41,12.25,3.14,38.61,7.06,Wheat,Vegetative,HEALTHY,38.83982102097575,-7.630712490417487
20260724_123113,G_31_31,odm_orthophoto,31,31,1449,1606,4299892.256089247,618840.6183050692,0.55630624,0.11090312,2.713335e-05,0.9177323103154306,92.58312020460356,44.369377,3.5854118e-06,3.8528296e-06,1.2630159e-05,29.02,74.97,11.79,0.85,27.37,7.0,Wheat,Vegetative,HEALTHY,38.83982071043131,-7.630686002917859
20260724_123113,G_31_32,odm_orthophoto,31,32,1495,1606,4299892.256089247,618842.9177247302,0.5275832,0.095479555,3.0392799e-05,0.7983802216538789,81.24467178175618,47.24168,4.6256855e-06,4.835802e-06,1.4757015e-05,30.11,75.81,3.91,3.66,27.13,6.88,Wheat,Vegetative,HEALTHY,38.83982039988088,-7.630659515418638
20260724_123113,G_31_33,odm_orthophoto,31,33,1541,1606,4299892.256089247,618845.2171443913,0.49314544,0.08300375,2.7675193e-05,0.975703324808184,98.08184143222506,50.685455,4.814228e-06,4.862022e-06,1.4039643e-05,31.07,72.22,13.89,3.39,34.54,7.37,Wheat,Vegetative,HEALTHY,38.83982008932443,-7.630633027919826
20260724_123113,G_31_34,odm_orthophoto,31,34,1587,1606,4299892.256089247,618847.5165640523,0.54123944,0.1073937,2.6431931e-05,0.8746803069053708,88.83205456095482,45.876057,3.640202e-06,3.8434773e-06,1.2451138e-05,30.85,72.5,9.3,0.98,38.68,7.44,Wheat,Vegetative,HEALTHY,38.83981977876198,-7.630606540421423
20260724_123113,G_31_35,odm_orthophoto,31,35,1633,1606,4299892.256089247,618849.8159837134,0.52942985,0.08939285,3.1026204e-05,0.922847399829497,93.3930093776641,47.057014,4.630804e-06,4.8447628e-06,1.497328e-05,32.88,65.47,13.39,4.37,24.95,7.33,Wheat,Vegetative,HEALTHY,38.83981946819352,-7.630580052923429
20260724_123113,G_31_36,odm_orthophoto,31,36,1679,1606,4299892.256089247,618852.1154033744,0.5761523,0.11148452,2.9213892e-05,0.86615515771526,87.59590792838875,42.384766,3.5972082e-06,3.8975377e-06,1.3335509e-05,30.03,73.8,10.98,4.79,35.84,6.85,Wheat,Vegetative,HEALTHY,38.83981915761906,-7.630553565425843
20260724_123113,G_31_37,odm_orthophoto,31,37,1725,1606,4299892.256089247,618854.4148230355,0.5592749,0.09153752,2.9761635e-05,0.8576300085251491,86.78601875532821,44.07251,3.904663e-06,4.308966e-06,1.3825568e-05,34.14,76.18,10.74,5.53,35.16,6.1,Wheat,Vegetative,HEALTHY,38.83981884703861,-7.630527077928666
20260724_123113,G_31_38,odm_orthophoto,31,38,1771,1606,4299892.256089247,618856.7142426965,0.44885695,0.051197287,2.6057955e-05,0.923699914748508,93.35038363171356,55.114304,5.4581337e-06,5.3611298e-06,1.414446e-05,28.67,74.09,14.6,3.76,27.33,6.96,Wheat,Vegetative,HEALTHY,38.83981853645214,-7.630500590431895
20260724_123113,G_31_39,odm_orthophoto,31,39,1817,1606,4299892.256089247,618859.0136623576,0.4579479,0.07281688,2.9537221e-05,0.9676044330775788,97.14407502131289,54.205208,5.9487897e-06,5.6798613e-06,1.579496e-05,27.11,81.23,10.81,5.94,30.52,7.3,Wheat,Vegetative,HEALTHY,38.83981822585967,-7.630474102935535
20260724_123113,G_31_40,odm_orthophoto,31,40,1863,1606,4299892.256089247,618861.3130820188,0.49275962,0.088840485,2.936913e-05,0.8017902813299232,81.11679454390452,50.72404,5.1431953e-06,5.008389e-06,1.4933299e-05,31.97,75.08,11.74,3.54,38.52,6.98,Wheat,Vegetative,HEALTHY,38.83981791526119,-7.630447615439583
20260724_123113,G_31_41,odm_orthophoto,31,41,1909,1606,4299892.256089247,618863.6125016798,0.5078405,0.1168447,2.5209736e-05,0.896845694799659,89.89769820971867,49.21595,4.0577975e-06,3.982496e-06,1.2461324e-05,31.6,67.02,10.63,5.38,30.43,6.38,Wheat,Vegetative,HEALTHY,38.83981760465672,-7.63042112794404
20260724_123113,G_32_1,odm_orthophoto,32,1,69,1657,4299889.706089284,618771.6357152374,0.4709602,0.06503955,2.1912576e-05,0.659846547314578,65.98465473145781,52.90398,4.112268e-06,4.663455e-06,1.1416689e-05,33.44,67.91,14.75,3.1,27.52,6.97,Wheat,Vegetative,HEALTHY,38.83980705113066,-7.631481068175568
20260724_123113,G_32_2,odm_orthophoto,32,2,115,1657,4299889.706089284,618773.9351348984,0.4681342,0.0626839,2.194173e-05,1.0,100.0,53.186584,4.1654844e-06,4.761429e-06,1.1479627e-05,29.49,68.58,14.81,0.72,36.15,6.89,Wheat,Vegetative,HEALTHY,38.8398067407606,-7.631454580672607
20260724_123113,G_32_3,odm_orthophoto,32,3,161,1657,4299889.706089284,618776.2345545595,0.4677982,0.06256062,2.0685406e-05,1.0,100.0,53.220177,3.925046e-06,4.423329e-06,1.0820387e-05,35.65,77.1,2.6,4.35,40.79,6.32,Wheat,Vegetative,HEALTHY,38.83980643038451,-7.631428093170053
20260724_123113,G_32_4,odm_orthophoto,32,4,207,1657,4299889.706089284,618778.5339742205,0.4698528,0.064561136,2.0526686e-05,1.0,100.0,53.01472,3.860198e-06,4.2876386e-06,1.0702626e-05,31.43,73.64,5.0,1.51,37.07,6.96,Wheat,Vegetative,HEALTHY,38.83980612000244,-7.631401605667907
20260724_123113,G_32_5,odm_orthophoto,32,5,253,1657,4299889.706089284,618780.8333938817,0.46595457,0.06095514,2.0754658e-05,1.0,100.0,53.404545,3.96528e-06,4.381496e-06,1.0883706e-05,33.02,76.52,11.55,2.05,35.35,6.75,Wheat,Vegetative,HEALTHY,38.83980580961436,-7.631375118166169
20260724_123113,G_32_6,odm_orthophoto,32,6,299,1657,4299889.706089284,618783.1328135427,0.46488526,0.05855118,2.1397089e-05,1.0,100.0,53.511475,4.1011103e-06,4.5182555e-06,1.1233693e-05,32.71,61.91,12.38,2.48,30.44,6.32,Wheat,Vegetative,HEALTHY,38.83980549922027,-7.6313486306648395
20260724_123113,G_32_7,odm_orthophoto,32,7,345,1657,4299889.706089284,618785.4322332038,0.46299636,0.05934096,2.0854759e-05,1.0,100.0,53.700363,4.029404e-06,4.5044253e-06,1.09812e-05,28.51,69.86,5.9,4.49,35.26,6.16,Wheat,Vegetative,HEALTHY,38.839805188820186,-7.63132214316392
20260724_123113,G_32_8,odm_orthophoto,32,8,391,1657,4299889.706089284,618787.7316528648,0.46009278,0.055918492,2.2202845e-05,1.0,100.0,53.990723,4.335233e-06,4.878769e-06,1.1736424e-05,34.19,67.87,8.19,5.9,28.32,6.26,Wheat,Vegetative,HEALTHY,38.83980487841409,-7.631295655663408
20260724_123113,G_32_9,odm_orthophoto,32,9,437,1657,4299889.706089284,618790.0310725259,0.45781904,0.057680324,2.0666006e-05,1.0,100.0,54.218094,4.0690607e-06,4.621214e-06,1.09579405e-05,30.58,67.98,11.6,5.49,34.58,7.11,Wheat,Vegetative,HEALTHY,38.83980456800199,-7.631269168163304
20260724_123113,G_32_10,odm_orthophoto,32,10,483,1657,4299889.706089284,618792.330492187,0.476786,0.06634181,2.3993995e-05,0.9774083546462063,98.08184143222506,52.3214,4.3534533e-06,4.854807e-06,1.2351726e-05,26.83,71.54,2.6,2.45,30.77,6.24,Wheat,Vegetative,HEALTHY,38.83980425758389,-7.6312426806636084
20260724_123113,G_32_11,odm_orthophoto,32,11,529,1657,4299889.706089284,618794.629911848,0.7084257,0.1815156,4.1056286e-05,0.9612105711849958,97.05882352941175,29.15743,2.7629321e-06,3.2979717e-06,1.6448905e-05,31.43,70.65,7.08,2.33,33.69,6.94,Wheat,Vegetative,HEALTHY,38.83980394715979,-7.631216193164322
20260724_123113,G_32_12,odm_orthophoto,32,12,575,1657,4299889.706089284,618796.929331509,0.6227355,0.15832347,3.3529846e-05,0.9420289855072465,95.22591645353792,37.726448,3.3691538e-06,3.5911883e-06,1.4546178e-05,32.42,77.88,11.58,3.96,31.81,6.98,Wheat,Vegetative,HEALTHY,38.83980363672968,-7.631189705665443
20260724_123113,G_32_13,odm_orthophoto,32,13,621,1657,4299889.706089284,618799.2287511701,0.5917879,0.14564356,3.0148267e-05,0.983375959079284,98.72122762148338,40.821213,3.4195841e-06,3.559113e-06,1.3469351e-05,29.72,68.38,4.7,5.33,32.22,6.82,Wheat,Vegetative,HEALTHY,38.83980332629356,-7.631163218166974
20260724_123113,G_32_14,odm_orthophoto,32,14,667,1657,4299889.706089284,618801.5281708312,0.64785147,0.15567656,3.479437e-05,0.9514066496163684,95.86530264279624,35.21485,3.052238e-06,3.5593262e-06,1.4650786e-05,32.15,78.63,12.63,2.65,30.7,7.08,Wheat,Vegetative,HEALTHY,38.83980301585144,-7.631136730668913
20260724_123113,G_32_15,odm_orthophoto,32,15,713,1657,4299889.706089284,618803.8275904922,0.6444761,0.14779964,3.6732665e-05,0.855072463768116,87.7237851662404,35.552387,3.3901117e-06,3.8488765e-06,1.563481e-05,29.58,78.57,13.87,5.71,37.35,7.01,Wheat,Vegetative,HEALTHY,38.83980270540333,-7.631110243171259
20260724_123113,G_32_16,odm_orthophoto,32,16,759,1657,4299889.706089284,618806.1270101533,0.5732912,0.11804426,3.399237e-05,0.8316283034953111,85.29411764705883,42.670883,4.2489833e-06,4.333812e-06,1.5580226e-05,32.12,71.72,9.0,4.84,39.46,6.42,Wheat,Vegetative,HEALTHY,38.839802394949196,-7.631083755674014
20260724_123113,G_32_17,odm_orthophoto,32,17,805,1657,4299889.706089284,618808.4264298143,0.6694272,0.15557595,3.3693952e-05,0.9475703324808183,95.60954816709292,33.057278,2.7506528e-06,3.2558007e-06,1.3982351e-05,29.63,75.67,7.68,1.94,38.76,6.76,Wheat,Vegetative,HEALTHY,38.83980208448907,-7.6310572681771776
20260724_123113,G_32_18,odm_orthophoto,32,18,851,1657,4299889.706089284,618810.7258494754,0.6044211,0.13200215,3.189221e-05,0.9526854219948848,96.24893435635124,39.55789,3.525329e-06,3.7109912e-06,1.4156443e-05,30.13,78.6,9.23,4.95,38.48,6.97,Wheat,Vegetative,HEALTHY,38.83980177402294,-7.631030780680749
20260724_123113,G_32_19,odm_orthophoto,32,19,897,1657,4299889.706089284,618813.0252691364,0.5904989,0.12634924,3.1916523e-05,0.7105711849957375,72.5916453537937,40.950108,3.6261697e-06,3.8279313e-06,1.4265399e-05,27.82,74.31,11.95,1.46,31.67,6.93,Wheat,Vegetative,HEALTHY,38.8398014635508,-7.631004293184731
20260724_123113,G_32_20,odm_orthophoto,32,20,943,1657,4299889.706089284,618815.3246887975,0.5857804,0.12009896,3.062768e-05,0.8802216538789429,89.85507246376811,41.421963,3.608787e-06,3.8566086e-06,1.3818374e-05,33.36,75.98,11.91,1.55,43.41,6.25,Wheat,Vegetative,HEALTHY,38.839801153072656,-7.630977805689119
20260724_123113,G_32_21,odm_orthophoto,32,21,989,1657,4299889.706089284,618817.6241084585,0.521711,0.107773565,2.9860068e-05,0.9688832054560956,97.3998294970162,47.8289,4.610558e-06,4.4041317e-06,1.4564299e-05,26.94,65.53,2.86,1.02,24.54,7.15,Wheat,Vegetative,HEALTHY,38.83980084258851,-7.630951318193916
20260724_123113,G_32_22,odm_orthophoto,32,22,1035,1657,4299889.706089284,618819.9235281196,0.60876083,0.12398598,3.2133907e-05,0.8350383631713555,84.78260869565217,39.123917,3.4273846e-06,3.7522093e-06,1.4139068e-05,29.61,69.85,11.71,2.9,34.65,6.73,Wheat,Vegetative,HEALTHY,38.839800532098366,-7.630924830699123
20260724_123113,G_32_23,odm_orthophoto,32,23,1081,1657,4299889.706089284,618822.2229477807,0.6659759,0.12775028,3.6455327e-05,0.8098891730605285,83.16283034953112,33.40241,3.0040642e-06,3.6573051e-06,1.5156293e-05,32.63,67.07,3.45,2.78,27.04,7.03,Wheat,Vegetative,HEALTHY,38.83980022160221,-7.630898343204735
20260724_123113,G_32_24,odm_orthophoto,32,24,1127,1657,4299889.706089284,618824.5223674418,0.54862964,0.09320871,3.0856758e-05,0.928388746803069,93.52088661551578,45.137035,4.313195e-06,4.4698636e-06,1.4599175e-05,28.55,76.94,0.78,0.57,34.98,6.58,Wheat,Vegetative,HEALTHY,38.83979991110005,-7.630871855710758
20260724_123113,G_32_25,odm_orthophoto,32,25,1173,1657,4299889.706089284,618826.8217871028,0.59704113,0.115840144,2.7233498e-05,0.8738277919863597,88.02216538789429,40.295887,3.0286724e-06,3.3888268e-06,1.2106785e-05,28.67,68.2,7.6,4.89,32.35,6.87,Wheat,Vegetative,HEALTHY,38.83979960059189,-7.63084536821719
20260724_123113,G_32_26,odm_orthophoto,32,26,1219,1657,4299889.706089284,618829.1212067639,0.5253133,0.09085357,2.7932294e-05,0.8469735720375107,85.37936913895993,47.46867,4.2952515e-06,4.421682e-06,1.3606352e-05,27.16,75.8,5.72,5.28,22.58,6.91,Wheat,Vegetative,HEALTHY,38.83979929007773,-7.630818880724029
20260724_123113,G_32_27,odm_orthophoto,32,27,1265,1657,4299889.706089284,618831.420626425,0.57179564,0.10603154,2.947777e-05,0.9104859335038364,92.1994884910486,42.820435,3.745065e-06,3.982145e-06,1.357133e-05,30.98,75.34,13.3,5.71,31.45,6.49,Wheat,Vegetative,HEALTHY,38.83979897955756,-7.630792393231277
20260724_123113,G_32_28,odm_orthophoto,32,28,1311,1657,4299889.706089284,618833.720046086,0.57998645,0.11070306,2.7546757e-05,0.8959931798806479,90.75021312872975,42.001354,3.345671e-06,3.6366864e-06,1.2528218e-05,32.83,74.31,5.9,3.42,32.81,6.89,Wheat,Vegetative,HEALTHY,38.839798669031396,-7.630765905738935
20260724_123113,G_32_29,odm_orthophoto,32,29,1357,1657,4299889.706089284,618836.019465747,0.49452636,0.08818911,2.708853e-05,0.9722932651321398,97.99658994032396,50.547363,4.669524e-06,4.5597003e-06,1.3699367e-05,31.08,76.18,7.79,0.89,41.93,6.86,Wheat,Vegetative,HEALTHY,38.83979835849921,-7.630739418247001
20260724_123113,G_32_30,odm_orthophoto,32,30,1403,1657,4299889.706089284,618838.3188854081,0.5237421,0.09760884,2.5725529e-05,1.0,100.0,47.625793,4.0236105e-06,4.0961877e-06,1.2599072e-05,30.07,62.7,12.23,3.41,36.83,6.98,Wheat,Vegetative,HEALTHY,38.83979804796103,-7.630712930755475
20260724_123113,G_32_31,odm_orthophoto,32,31,1449,1657,4299889.706089284,618840.6183050692,0.6173533,0.1241489,3.2588265e-05,0.8069053708439897,84.01534526854219,38.264668,3.3636716e-06,3.8960034e-06,1.4226815e-05,29.72,73.33,7.15,3.88,42.41,6.35,Wheat,Vegetative,HEALTHY,38.83979773741685,-7.630686443264357
20260724_123113,G_32_32,odm_orthophoto,32,32,1495,1657,4299889.706089284,618842.9177247302,0.5070219,0.09403655,2.9346813e-05,0.954390451832907,96.37681159420288,49.29781,4.8457828e-06,4.8877664e-06,1.4628436e-05,30.88,70.24,3.79,1.32,38.05,7.3,Wheat,Vegetative,HEALTHY,38.83979742686666,-7.630659955773647
20260724_123113,G_32_33,odm_orthophoto,32,33,1541,1657,4299889.706089284,618845.2171443913,0.54109436,0.10844085,2.6689477e-05,0.8482523444160273,85.72037510656436,45.890564,3.7885625e-06,4.009272e-06,1.2685351e-05,30.76,70.93,5.81,4.44,40.86,6.76,Wheat,Vegetative,HEALTHY,38.839797116310464,-7.630633468283348
20260724_123113,G_32_34,odm_orthophoto,32,34,1587,1657,4299889.706089284,618847.5165640523,0.5769678,0.104430266,3.2079253e-05,0.8610400682011935,86.82864450127877,42.303223,3.8829703e-06,4.407655e-06,1.4576458e-05,33.0,62.91,3.29,3.12,41.33,6.85,Wheat,Vegetative,HEALTHY,38.83979680574827,-7.630606980793456
20260724_123113,G_32_35,odm_orthophoto,32,35,1633,1657,4299889.706089284,618849.8159837134,0.5658091,0.1051232,3.1635143e-05,0.933930093776641,94.16027280477408,43.419094,4.069952e-06,4.483514e-06,1.4615398e-05,32.52,82.01,6.96,0.77,36.8,7.33,Wheat,Vegetative,HEALTHY,38.839796495180074,-7.630580493303973
20260724_123113,G_32_36,odm_orthophoto,32,36,1679,1657,4299889.706089284,618852.1154033744,0.54624325,0.10850823,2.7573986e-05,0.8797953964194374,88.57630008525149,45.375675,3.7564819e-06,4.0070486e-06,1.2948126e-05,32.82,64.01,4.85,0.92,43.49,6.64,Wheat,Vegetative,HEALTHY,38.83979618460588,-7.630554005814897
20260724_123113,G_32_37,odm_orthophoto,32,37,1725,1657,4299889.706089284,618854.4148230355,0.5465914,0.086170755,3.170748e-05,0.8832054560954816,89.59931798806478,45.34086,4.4370017e-06,4.7831313e-06,1.5006577e-05,31.59,82.8,10.7,3.27,27.77,6.43,Wheat,Vegetative,HEALTHY,38.83979587402566,-7.630527518326232
20260724_123113,G_32_38,odm_orthophoto,32,38,1771,1657,4299889.706089284,618856.7142426965,0.53607756,0.083641924,3.249642e-05,0.8695652173913043,88.15004262574595,46.392242,4.7967746e-06,5.035729e-06,1.5629357e-05,31.54,74.47,3.89,1.83,29.94,6.53,Wheat,Vegetative,HEALTHY,38.83979556343945,-7.630501030837973
20260724_123113,G_32_39,odm_orthophoto,32,39,1817,1657,4299889.706089284,618859.0136623576,0.43104666,0.071509115,2.7388849e-05,0.8312020460358056,83.75959079283888,56.895332,6.1247974e-06,5.617345e-06,1.5254804e-05,33.61,71.67,0.17,4.88,21.64,6.31,Wheat,Vegetative,HEALTHY,38.83979525284724,-7.630474543350124
20260724_123113,G_32_40,odm_orthophoto,32,40,1863,1657,4299889.706089284,618861.3130820188,0.5234076,0.11239509,2.6255599e-05,0.9249786871270248,92.96675191815856,47.65924,3.9507236e-06,4.012932e-06,1.2702886e-05,33.91,67.17,12.44,3.12,39.58,7.18,Wheat,Vegetative,HEALTHY,38.83979494224902,-7.630448055862683
20260724_123113,G_33_1,odm_orthophoto,33,1,69,1708,4299887.156089323,618771.6357152374,0.4764707,0.07305665,2.0343776e-05,0.959079283887468,95.95055413469736,52.35293,3.729656e-06,4.2590236e-06,1.0511109e-05,30.68,66.56,8.78,2.39,21.72,6.52,Wheat,Vegetative,HEALTHY,38.83978407810853,-7.631481508266222
20260724_123113,G_33_2,odm_orthophoto,33,2,115,1708,4299887.156089323,618773.9351348984,0.47416943,0.068660624,2.0685558e-05,1.0,100.0,52.583057,3.829907e-06,4.3910027e-06,1.0725296e-05,30.33,73.89,0.17,2.88,34.62,6.78,Wheat,Vegetative,HEALTHY,38.83978376773871,-7.631455020771771
20260724_123113,G_33_3,odm_orthophoto,33,3,161,1708,4299887.156089323,618776.2345545595,0.467557,0.059631437,2.6218013e-05,0.6155157715260017,61.93520886615516,53.244297,5.1315355e-06,6.0411935e-06,1.38712885e-05,30.76,68.77,5.96,3.44,33.76,6.45,Wheat,Vegetative,HEALTHY,38.8397834573629,-7.631428533277729
20260724_123113,G_33_4,odm_orthophoto,33,4,207,1708,4299887.156089323,618778.5339742205,0.47059387,0.06638731,1.9905528e-05,0.8277919863597613,83.07757885763,52.940613,3.7326363e-06,4.247675e-06,1.0368001e-05,32.0,74.39,3.09,1.96,30.58,6.92,Wheat,Vegetative,HEALTHY,38.83978314698106,-7.631402045784095
20260724_123113,G_33_5,odm_orthophoto,33,5,253,1708,4299887.156089323,618780.8333938817,0.46286112,0.0612323,1.989472e-05,1.0,100.0,53.713886,3.8470293e-06,4.334972e-06,1.0478795e-05,30.88,73.56,5.67,3.01,27.05,6.9,Wheat,Vegetative,HEALTHY,38.83978283659324,-7.631375558290868
20260724_123113,G_33_6,odm_orthophoto,33,6,299,1708,4299887.156089323,618783.1328135427,0.46522942,0.06380259,2.0830379e-05,1.0,100.0,53.477062,3.988763e-06,4.415167e-06,1.0932431e-05,32.31,72.51,0.72,2.96,37.04,6.7,Wheat,Vegetative,HEALTHY,38.83978252619941,-7.631349070798051
20260724_123113,G_33_7,odm_orthophoto,33,7,345,1708,4299887.156089323,618785.4322332038,0.46396437,0.060569055,2.1638018e-05,1.0,100.0,53.603565,4.1661538e-06,4.5728953e-06,1.1379052e-05,32.62,67.09,4.97,4.41,25.7,6.48,Wheat,Vegetative,HEALTHY,38.83978221579957,-7.631322583305641
20260724_123113,G_33_8,odm_orthophoto,33,8,391,1708,4299887.156089323,618787.7316528648,0.45639405,0.054375935,2.2797636e-05,1.0,100.0,54.36059,4.5233146e-06,4.940358e-06,1.2122784e-05,28.22,73.57,12.53,3.58,29.91,6.86,Wheat,Vegetative,HEALTHY,38.83978190539373,-7.63129609581364
20260724_123113,G_33_9,odm_orthophoto,33,9,437,1708,4299887.156089323,618790.0310725259,0.4543741,0.059203524,2.1076978e-05,1.0,100.0,54.56259,4.2125635e-06,4.6810283e-06,1.1238443e-05,28.43,68.26,7.64,1.75,35.25,6.65,Wheat,Vegetative,HEALTHY,38.83978159498189,-7.631269608322048
20260724_123113,G_33_10,odm_orthophoto,33,10,483,1708,4299887.156089323,618792.330492187,0.506838,0.078894585,2.850567e-05,0.644075021312873,65.68627450980392,49.316196,4.472797e-06,4.827016e-06,1.3975059e-05,34.0,73.22,12.44,1.06,27.54,6.93,Wheat,Vegetative,HEALTHY,38.83978128456403,-7.631243120830864
20260724_123113,G_33_11,odm_orthophoto,33,11,529,1708,4299887.156089323,618794.629911848,0.54143876,0.1200706,2.929073e-05,0.9279624893435636,93.73401534526856,45.856125,4.1260023e-06,3.9451706e-06,1.3889936e-05,30.35,74.31,8.83,4.62,25.45,6.48,Wheat,Vegetative,HEALTHY,38.839780974140176,-7.63121663334009
20260724_123113,G_33_12,odm_orthophoto,33,12,575,1708,4299887.156089323,618796.929331509,0.546363,0.13319658,2.5732797e-05,1.0,100.0,45.3637,3.5631801e-06,3.4281618e-06,1.2141051e-05,28.88,67.82,12.15,1.02,35.6,6.73,Wheat,Vegetative,HEALTHY,38.839780663710314,-7.6311901458497235
20260724_123113,G_33_13,odm_orthophoto,33,13,621,1708,4299887.156089323,618799.2287511701,0.53809917,0.11493021,2.6858334e-05,0.9680306905370843,97.44245524296676,46.190083,3.8799703e-06,3.933521e-06,1.283305e-05,30.26,65.4,10.3,3.83,34.7,6.71,Wheat,Vegetative,HEALTHY,38.839780353274456,-7.631163658359764
20260724_123113,G_33_14,odm_orthophoto,33,14,667,1708,4299887.156089323,618801.5281708312,0.5994818,0.13890132,3.0288445e-05,0.8985507246376812,90.66496163682864,40.05182,3.322773e-06,3.5760265e-06,1.3419267e-05,30.09,66.86,9.6,5.93,26.39,6.67,Wheat,Vegetative,HEALTHY,38.8397800428326,-7.631137170870214
20260724_123113,G_33_15,odm_orthophoto,33,15,713,1708,4299887.156089323,618803.8275904922,0.59889287,0.12360784,3.7057314e-05,0.9019607843137256,92.2847399829497,40.110714,4.121041e-06,4.520471e-06,1.6473996e-05,31.48,69.28,6.18,3.98,46.05,7.09,Wheat,Vegetative,HEALTHY,38.83977973238473,-7.631110683381072
20260724_123113,G_33_16,odm_orthophoto,33,16,759,1708,4299887.156089323,618806.1270101533,0.6487237,0.15907486,3.3497647e-05,0.916453537936914,93.307757885763,35.12763,2.8960537e-06,3.3497374e-06,1.4062331e-05,33.46,69.26,4.45,2.61,36.98,7.33,Wheat,Vegetative,HEALTHY,38.83977942193086,-7.631084195892339
20260724_123113,G_33_17,odm_orthophoto,33,17,805,1708,4299887.156089323,618808.4264298143,0.6824173,0.1575794,3.7101545e-05,0.8751065643648764,89.55669224211424,31.758272,2.853002e-06,3.4747725e-06,1.5220639e-05,30.29,75.56,12.37,5.65,37.0,6.75,Wheat,Vegetative,HEALTHY,38.83977911147098,-7.631057708404013
20260724_123113,G_33_18,odm_orthophoto,33,18,851,1708,4299887.156089323,618810.7258494754,0.60314417,0.13406375,3.2294774e-05,0.8478260869565217,86.40238704177324,39.685585,3.546171e-06,3.7249865e-06,1.4311485e-05,30.78,81.84,7.11,4.76,37.15,6.81,Wheat,Vegetative,HEALTHY,38.8397788010051,-7.631031220916098
20260724_123113,G_33_19,odm_orthophoto,33,19,897,1708,4299887.156089323,618813.0252691364,0.58750373,0.12271855,3.073152e-05,0.9782608695652174,98.67860187553282,41.249626,3.5735463e-06,3.8333515e-06,1.38177475e-05,31.82,77.61,7.92,1.84,27.77,6.86,Wheat,Vegetative,HEALTHY,38.83977849053321,-7.631004733428589
20260724_123113,G_33_20,odm_orthophoto,33,20,943,1708,4299887.156089323,618815.3246887975,0.5292118,0.1050348,2.98811e-05,0.876385336743393,89.13043478260869,47.07882,4.5023744e-06,4.3859095e-06,1.4463121e-05,30.74,71.48,1.21,4.67,36.2,7.09,Wheat,Vegetative,HEALTHY,38.83977818005533,-7.630978245941489
20260724_123113,G_33_21,odm_orthophoto,33,21,989,1708,4299887.156089323,618817.6241084585,0.5305575,0.10020217,2.8572407e-05,0.8333333333333334,85.1236146632566,46.94425,4.2608626e-06,4.1903027e-06,1.3785344e-05,32.37,68.24,10.69,1.89,34.73,6.64,Wheat,Vegetative,HEALTHY,38.83977786957144,-7.630951758454798
20260724_123113,G_33_22,odm_orthophoto,33,22,1035,1708,4299887.156089323,618819.9235281196,0.5947407,0.12129045,2.8807252e-05,0.8034953111679455,81.88405797101449,40.525932,3.2513742e-06,3.4354714e-06,1.2854103e-05,32.49,71.25,13.85,3.74,36.97,7.08,Wheat,Vegetative,HEALTHY,38.83977755908155,-7.6309252709685165
20260724_123113,G_33_23,odm_orthophoto,33,23,1081,1708,4299887.156089323,618822.2229477807,0.56113464,0.098554425,3.0856914e-05,0.9509803921568628,95.7374254049446,43.886536,4.047928e-06,4.2305182e-06,1.43339485e-05,30.39,66.74,11.11,0.87,27.08,6.82,Wheat,Vegetative,HEALTHY,38.83977724858565,-7.630898783482639
