Mission_ID,Grid_ID,Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Average_NDRE,Average_SAVI,Vegetation_Ratio,Canopy_Coverage,Crop_Stress_Indicator,Average_Red,Average_Green,Average_NIR,Temperature,Humidity,Rainfall,Wind_Speed,Soil_Moisture,Soil_pH,Crop_Type,Crop_Growth_Stage,Status
20260724_123113,G_40_6,odm_orthophoto,40,6,299,2065,4299869.30608959,618783.1328135427,0.5700965,0.12768877,2.799321e-05,0.9347826086956522,93.77664109121909,42.99035,3.5670603e-06,3.5965395e-06,1.2898446e-05,31.22,64.21,2.6,2.67,27.82,6.77,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_7,odm_orthophoto,40,7,345,2065,4299869.30608959,618785.4322332038,0.58049273,0.13963473,2.727208e-05,0.9616368286445013,97.3998294970162,41.950726,3.325029e-06,3.2936734e-06,1.2416014e-05,34.32,78.18,3.06,1.67,34.14,6.52,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_8,odm_orthophoto,40,8,391,2065,4299869.30608959,618787.7316528648,0.55832267,0.13066117,2.7259432e-05,1.0,100.0,44.167732,3.627124e-06,3.5648202e-06,1.2713906e-05,33.14,65.2,0.68,5.0,35.95,7.12,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_9,odm_orthophoto,40,9,437,2065,4299869.30608959,618790.0310725259,0.5573626,0.13009779,2.7488952e-05,1.0,100.0,44.263737,3.65553e-06,3.6209535e-06,1.2818819e-05,29.06,77.81,9.64,5.4,36.92,6.34,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_10,odm_orthophoto,40,10,483,2065,4299869.30608959,618792.330492187,0.53847164,0.11657288,2.7972528e-05,1.0,100.0,46.152836,4.0149116e-06,4.026012e-06,1.3339413e-05,30.75,70.03,4.63,5.42,27.6,6.74,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_11,odm_orthophoto,40,11,529,2065,4299869.30608959,618794.629911848,0.5156921,0.099253915,2.6846272e-05,1.0,100.0,48.43079,4.231012e-06,4.323344e-06,1.3180083e-05,31.25,77.59,5.91,2.02,40.97,6.84,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_12,odm_orthophoto,40,12,575,2065,4299869.30608959,618796.929331509,0.52141786,0.10043001,2.668408e-05,1.0,100.0,47.858215,4.123001e-06,4.257679e-06,1.3018002e-05,31.66,77.39,12.34,5.82,28.19,5.92,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_13,odm_orthophoto,40,13,621,2065,4299869.30608959,618799.2287511701,0.50038105,0.08657572,2.632823e-05,0.9867860187553282,98.80647911338448,49.961895,4.414281e-06,4.5555903e-06,1.319067e-05,32.35,69.52,7.51,0.73,30.8,6.66,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_14,odm_orthophoto,40,14,667,2065,4299869.30608959,618801.5281708312,0.48361516,0.07287669,2.6312991e-05,0.8188405797101449,82.35294117647058,51.638485,4.7279304e-06,4.9315836e-06,1.349925e-05,31.7,65.62,13.16,5.72,39.57,6.64,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_15,odm_orthophoto,40,15,713,2065,4299869.30608959,618803.8275904922,0.47712836,0.0654893,2.541082e-05,0.7024722932651322,70.75873827791986,52.287163,4.673224e-06,4.8764077e-06,1.3143803e-05,29.88,77.06,6.24,2.87,38.02,6.88,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_16,odm_orthophoto,40,16,759,2065,4299869.30608959,618806.1270101533,0.5155844,0.07627869,2.6787946e-05,0.6888320545609549,69.6078431372549,48.44156,4.1949033e-06,4.481959e-06,1.3124531e-05,32.39,74.84,5.78,4.56,25.32,7.05,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_17,odm_orthophoto,40,17,805,2065,4299869.30608959,618808.4264298143,0.5326701,0.07743192,2.7031378e-05,0.6888320545609549,69.30946291560103,46.73299,3.943359e-06,4.2405227e-06,1.2954127e-05,32.56,72.67,8.55,1.14,39.94,6.91,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_18,odm_orthophoto,40,18,851,2065,4299869.30608959,618810.7258494754,0.52667964,0.08382178,2.5092868e-05,0.710997442455243,72.08013640238704,47.332035,3.7782731e-06,3.93033e-06,1.2142832e-05,33.39,65.69,6.73,5.2,26.37,6.75,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_19,odm_orthophoto,40,19,897,2065,4299869.30608959,618813.0252691364,0.48957804,0.081945606,2.410688e-05,0.9595055413469735,96.20630861040068,51.0422,4.230478e-06,4.2788456e-06,1.22663705e-05,29.7,72.34,9.02,3.82,36.58,6.35,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_20,odm_orthophoto,40,20,943,2065,4299869.30608959,618815.3246887975,0.48837814,0.09560425,2.1377047e-05,0.9667519181585678,97.01619778346121,51.16218,3.7609984e-06,3.7073955e-06,1.0886893e-05,28.45,73.26,1.22,3.91,36.08,6.27,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_21,odm_orthophoto,40,21,989,2065,4299869.30608959,618817.6241084585,0.46140215,0.08027505,2.1215646e-05,1.0,100.0,53.859783,4.1630296e-06,4.125858e-06,1.1235131e-05,32.43,77.15,2.99,2.88,34.88,7.0,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_22,odm_orthophoto,40,22,1035,2065,4299869.30608959,618819.9235281196,0.4380367,0.06563925,2.226797e-05,1.0,100.0,56.19633,4.8324973e-06,4.848418e-06,1.2255409e-05,24.93,78.72,10.01,3.72,40.52,6.75,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_23,odm_orthophoto,40,23,1081,2065,4299869.30608959,618822.2229477807,0.42650285,0.052979022,2.3142378e-05,1.0,100.0,57.349716,5.2571204e-06,5.223665e-06,1.2971529e-05,30.97,69.9,13.35,0.93,31.62,6.83,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_24,odm_orthophoto,40,24,1127,2065,4299869.30608959,618824.5223674418,0.40764225,0.029552892,2.3960678e-05,1.0,100.0,59.235775,5.803751e-06,5.738699e-06,1.3790958e-05,31.45,73.36,3.04,5.88,27.19,7.07,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_25,odm_orthophoto,40,25,1173,2065,4299869.30608959,618826.8217871028,0.40385917,0.023657156,2.3886196e-05,1.0,100.0,59.614086,5.8739424e-06,5.785866e-06,1.3836322e-05,29.54,72.5,5.18,5.78,37.61,7.04,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_26,odm_orthophoto,40,26,1219,2065,4299869.30608959,618829.1212067639,0.41448963,0.029067278,2.3195438e-05,1.0,100.0,58.551037,5.463856e-06,5.533739e-06,1.3195958e-05,33.54,76.81,8.43,5.35,32.87,6.54,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_27,odm_orthophoto,40,27,1265,2065,4299869.30608959,618831.420626425,0.4545245,0.05906121,2.5076317e-05,1.0,100.0,54.547546,5.0177364e-06,5.146319e-06,1.3376815e-05,29.03,76.09,3.64,5.78,37.73,7.16,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_28,odm_orthophoto,40,28,1311,2065,4299869.30608959,618833.720046086,0.48503453,0.0796809,2.6102884e-05,1.0,100.0,51.496548,4.6362647e-06,4.814994e-06,1.333754e-05,34.31,69.54,4.29,4.7,24.92,6.66,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_29,odm_orthophoto,40,29,1357,2065,4299869.30608959,618836.019465747,0.49555,0.086232774,2.657664e-05,1.0,100.0,50.444996,4.5426614e-06,4.6980413e-06,1.340186e-05,30.49,67.52,2.8,1.38,35.36,6.62,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_30,odm_orthophoto,40,30,1403,2065,4299869.30608959,618838.3188854081,0.5477205,0.11291591,3.1992746e-05,0.9262574595055414,93.43563512361467,45.22795,4.3893915e-06,4.6365126e-06,1.5054058e-05,30.09,74.73,14.11,3.19,39.93,6.61,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_31,odm_orthophoto,40,31,1449,2065,4299869.30608959,618840.6183050692,0.5818112,0.13170989,3.1649128e-05,0.9676044330775788,97.57033248081841,41.818882,3.8049686e-06,4.1019644e-06,1.4355065e-05,30.34,69.11,0.17,5.63,29.12,6.81,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_32,odm_orthophoto,40,32,1495,2065,4299869.30608959,618842.9177247302,0.59811884,0.13530546,3.3968066e-05,0.9471440750213129,95.5242966751918,40.188114,3.836911e-06,4.2221322e-06,1.5160033e-05,34.76,83.37,8.53,1.77,38.66,6.59,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_33,odm_orthophoto,40,33,1541,2065,4299869.30608959,618845.2171443913,0.4866921,0.0892922,2.9635114e-05,1.0,100.0,51.33079,5.262162e-06,5.135683e-06,1.5140938e-05,31.02,81.41,7.57,5.77,38.15,6.64,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_34,odm_orthophoto,40,34,1587,2065,4299869.30608959,618847.5165640523,0.5310304,0.10504292,3.0325491e-05,0.9863597612958227,98.89173060528559,46.896957,4.498263e-06,4.605988e-06,1.4607149e-05,34.11,69.22,11.12,1.89,25.44,6.92,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_35,odm_orthophoto,40,35,1633,2065,4299869.30608959,618849.8159837134,0.58184373,0.13925517,3.0694693e-05,0.8009377664109122,80.86104006820119,41.815628,3.6359766e-06,3.953987e-06,1.3867907e-05,33.89,69.13,14.09,0.58,40.81,7.38,Wheat,Vegetative,HEALTHY
20260724_123113,G_40_36,odm_orthophoto,40,36,1679,2065,4299869.30608959,618852.1154033744,0.60484743,0.1445396,3.6690613e-05,0.9104859335038363,91.56010230179028,39.51526,3.9917463e-06,4.394697e-06,1.6222451e-05,29.47,77.09,12.07,5.76,32.83,6.47,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_1,odm_orthophoto,41,1,69,2116,4299866.756089629,618771.6357152374,0.71646637,0.23810084,4.19081e-05,0.6568627450980392,65.98465473145781,28.353363,2.642688e-06,2.9675728e-06,1.6612614e-05,32.31,71.28,6.02,2.49,36.81,6.87,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_2,odm_orthophoto,41,2,115,2116,4299866.756089629,618773.9351348984,0.7426728,0.2499509,4.4714143e-05,0.841005967604433,84.39897698209718,25.73272,2.490468e-06,2.9134835e-06,1.7395796e-05,29.48,81.34,5.63,0.83,34.8,6.6,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_3,odm_orthophoto,41,3,161,2116,4299866.756089629,618776.2345545595,0.70352876,0.2159634,4.1731535e-05,0.8452685421994884,84.78260869565217,29.647123,2.888166e-06,3.1761442e-06,1.6799238e-05,30.09,71.16,4.66,3.11,36.62,6.23,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_4,odm_orthophoto,41,4,207,2116,4299866.756089629,618778.5339742205,0.6565049,0.18068579,3.566476e-05,0.8154305200341005,82.05456095481671,34.349506,3.091891e-06,3.284561e-06,1.49805865e-05,30.7,73.23,10.14,3.75,32.35,6.59,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_5,odm_orthophoto,41,5,253,2116,4299866.756089629,618780.8333938817,0.6518005,0.17159534,3.4652938e-05,0.8482523444160273,85.42199488491049,34.81995,3.038934e-06,3.2850057e-06,1.4590331e-05,35.34,66.36,7.73,3.68,40.03,7.18,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_6,odm_orthophoto,41,6,299,2116,4299866.756089629,618783.1328135427,0.6146397,0.14663868,3.217322e-05,0.7591645353793691,76.51321398124468,38.53603,3.3324445e-06,3.5260289e-06,1.4057231e-05,29.9,74.43,5.83,2.74,33.86,7.41,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_7,odm_orthophoto,41,7,345,2116,4299866.756089629,618785.4322332038,0.59789747,0.13573882,3.215858e-05,0.7365728900255755,74.55242966751918,40.210255,3.5907592e-06,3.6442268e-06,1.4310675e-05,32.99,74.83,0.85,3.1,41.38,6.46,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_8,odm_orthophoto,41,8,391,2116,4299866.756089629,618787.7316528648,0.5147286,0.10076221,2.6383326e-05,0.8350383631713555,83.97271952259165,48.527138,4.1525113e-06,3.941685e-06,1.2947256e-05,28.75,75.82,7.85,5.39,30.75,6.5,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_9,odm_orthophoto,41,9,437,2116,4299866.756089629,618790.0310725259,0.5291702,0.10945861,2.6442485e-05,0.7549019607843137,76.17220801364024,47.082977,3.911187e-06,3.8562544e-06,1.27256435e-05,32.17,68.26,3.84,0.5,18.92,7.24,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_10,odm_orthophoto,41,10,483,2116,4299866.756089629,618792.330492187,0.53377646,0.11215578,2.5874782e-05,0.768542199488491,77.45098039215686,46.622353,3.7392642e-06,3.8952203e-06,1.2364472e-05,34.62,73.12,12.02,1.18,31.89,7.16,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_11,odm_orthophoto,41,11,529,2116,4299866.756089629,618794.629911848,0.548852,0.11728073,2.6317297e-05,0.8499573742540495,85.63512361466326,45.114796,3.6224912e-06,3.86365e-06,1.2395208e-05,32.3,72.59,6.42,2.32,33.83,6.86,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_12,odm_orthophoto,41,12,575,2116,4299866.756089629,618796.929331509,0.5849539,0.1304967,2.7837694e-05,0.7301790281329923,74.89343563512362,41.50461,3.3194535e-06,3.652995e-06,1.2598983e-05,30.71,75.64,11.18,0.76,30.61,6.87,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_13,odm_orthophoto,41,13,621,2116,4299866.756089629,618799.2287511701,0.65277827,0.15566543,3.0611245e-05,0.7527706734867861,76.98209718670077,34.72217,2.6968069e-06,3.1730108e-06,1.2900882e-05,31.69,76.83,3.66,1.28,33.98,6.87,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_14,odm_orthophoto,41,14,667,2116,4299866.756089629,618801.5281708312,0.67843926,0.1624595,3.203056e-05,0.7519181585677749,76.30008525149191,32.156075,2.523046e-06,3.0081299e-06,1.32002415e-05,31.91,76.77,6.59,2.95,30.57,6.99,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_15,odm_orthophoto,41,15,713,2116,4299866.756089629,618803.8275904922,0.6452386,0.140024,3.0555293e-05,0.7357203751065644,74.8081841432225,35.476143,2.8161626e-06,3.218566e-06,1.3001592e-05,31.25,72.59,0.73,3.23,26.68,7.28,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_16,odm_orthophoto,41,16,759,2116,4299866.756089629,618806.1270101533,0.6411885,0.12893388,3.0224355e-05,0.7553282182438192,76.42796248934356,35.88115,2.8172472e-06,3.193087e-06,1.2892356e-05,34.3,87.68,14.02,5.25,32.9,6.93,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_17,odm_orthophoto,41,17,805,2116,4299866.756089629,618808.4264298143,0.6280352,0.1179827,2.9253213e-05,0.7557544757033248,76.93947144075022,37.19648,2.9503387e-06,3.2875882e-06,1.27017165e-05,32.39,71.71,9.53,5.76,27.54,6.85,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_18,odm_orthophoto,41,18,851,2116,4299866.756089629,618810.7258494754,0.61177754,0.11324605,2.930396e-05,0.7007672634271099,70.75873827791986,38.822247,3.0724873e-06,3.4389386e-06,1.2840789e-05,29.58,80.11,5.49,0.92,44.95,6.9,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_19,odm_orthophoto,41,19,897,2116,4299866.756089629,618813.0252691364,0.5663569,0.10086821,2.7606216e-05,0.7024722932651322,71.44075021312874,43.36431,3.4499894e-06,3.7071745e-06,1.2652366e-05,30.19,81.8,3.81,5.46,36.51,6.81,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_20,odm_orthophoto,41,20,943,2116,4299866.756089629,618815.3246887975,0.47735238,0.07701684,2.2028655e-05,0.6862745098039216,69.43734015345268,52.264763,4.021616e-06,3.942617e-06,1.1364728e-05,30.57,79.53,9.62,3.45,40.88,6.84,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_21,odm_orthophoto,41,21,989,2116,4299866.756089629,618817.6241084585,0.43433142,0.05198746,2.0404601e-05,0.8132992327365729,82.05456095481671,56.566856,4.4574404e-06,4.357573e-06,1.1259189e-05,33.42,68.32,5.44,1.48,31.38,6.81,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_22,odm_orthophoto,41,22,1035,2116,4299866.756089629,618819.9235281196,0.45588985,0.0719518,2.1705842e-05,0.9011082693947144,90.7928388746803,54.41102,4.3430673e-06,4.235006e-06,1.1578579e-05,30.68,71.68,0.52,5.81,32.15,6.87,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_23,odm_orthophoto,41,23,1081,2116,4299866.756089629,618822.2229477807,0.49207002,0.10204985,2.384979e-05,0.9893435635123614,99.4458653026428,50.793,4.1008575e-06,4.030277e-06,1.2051048e-05,32.59,62.85,3.11,5.08,41.31,6.54,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_24,odm_orthophoto,41,24,1127,2116,4299866.756089629,618824.5223674418,0.4948627,0.10022182,2.4896084e-05,1.0,100.0,50.513733,4.262543e-06,4.2783577e-06,1.256152e-05,31.95,73.65,6.89,4.25,32.53,6.82,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_25,odm_orthophoto,41,25,1173,2116,4299866.756089629,618826.8217871028,0.42836463,0.04084449,2.4240358e-05,1.0,100.0,57.163536,5.467691e-06,5.515516e-06,1.35481205e-05,32.55,65.1,8.95,2.57,31.98,6.98,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_26,odm_orthophoto,41,26,1219,2116,4299866.756089629,618829.1212067639,0.40538126,0.020714214,2.3587452e-05,1.0,100.0,59.461872,5.7666693e-06,5.771159e-06,1.3629459e-05,31.55,67.0,3.79,4.0,34.43,6.35,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_27,odm_orthophoto,41,27,1265,2116,4299866.756089629,618831.420626425,0.40857342,0.022864802,2.305324e-05,1.0,100.0,59.142662,5.56131e-06,5.441684e-06,1.3246014e-05,32.94,77.27,2.75,3.77,30.69,6.98,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_28,odm_orthophoto,41,28,1311,2116,4299866.756089629,618833.720046086,0.4205438,0.03597292,2.2198268e-05,1.0,100.0,57.94562,5.0986087e-06,5.1681295e-06,1.2498293e-05,33.37,72.7,5.54,3.14,31.17,6.76,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_29,odm_orthophoto,41,29,1357,2116,4299866.756089629,618836.019465747,0.4413925,0.055580225,2.3433502e-05,1.0,100.0,55.860744,4.92664e-06,5.112561e-06,1.2738085e-05,27.75,65.71,5.74,5.35,29.03,7.02,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_30,odm_orthophoto,41,30,1403,2116,4299866.756089629,618838.3188854081,0.4760148,0.078633316,2.6138927e-05,1.0,100.0,52.39852,4.8086017e-06,5.0157437e-06,1.3521899e-05,32.38,69.26,1.26,1.4,38.37,7.01,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_31,odm_orthophoto,41,31,1449,2116,4299866.756089629,618840.6183050692,0.49755746,0.09427329,2.8917348e-05,1.0,100.0,50.244255,4.896763e-06,4.968199e-06,1.4536255e-05,28.35,74.93,10.88,0.59,26.77,7.44,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_32,odm_orthophoto,41,32,1495,2116,4299866.756089629,618842.9177247302,0.4934667,0.10266281,2.9992241e-05,0.9838022165387894,98.46547314578005,50.653328,5.1404595e-06,5.095878e-06,1.5138282e-05,32.24,68.82,3.01,1.12,29.47,6.99,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_33,odm_orthophoto,41,33,1541,2116,4299866.756089629,618845.2171443913,0.522607,0.11091852,3.1267406e-05,1.0,100.0,47.739296,4.8123998e-06,4.8961024e-06,1.5235288e-05,30.77,79.29,14.5,4.93,38.15,6.73,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_34,odm_orthophoto,41,34,1587,2116,4299866.756089629,618847.5165640523,0.58375585,0.14459959,3.3841985e-05,0.9765558397271952,97.8687127024723,41.624416,4.046031e-06,4.3274913e-06,1.5327132e-05,33.36,82.56,0.42,1.0,19.15,6.94,Wheat,Vegetative,HEALTHY
20260724_123113,G_41_35,odm_orthophoto,41,35,1633,2116,4299866.756089629,618849.8159837134,0.6329071,0.15802756,4.0518353e-05,0.8589087809036658,86.99914748508098,36.70929,3.8330504e-06,4.3573054e-06,1.733975e-05,28.92,67.51,8.93,4.96,36.16,7.27,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_2,odm_orthophoto,42,2,115,2167,4299864.206089667,618773.9351348984,0.6655178,0.20068766,4.1105945e-05,0.6052855924978687,60.69906223358908,33.44822,3.3127653e-06,3.5017756e-06,1.7015322e-05,29.0,81.54,12.86,3.97,40.28,7.38,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_3,odm_orthophoto,42,3,161,2167,4299864.206089667,618776.2345545595,0.65527433,0.1870907,3.989178e-05,0.7958226768968457,80.3921568627451,34.47257,3.347966e-06,3.5712956e-06,1.6645776e-05,30.75,69.93,0.87,3.12,34.48,6.35,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_4,odm_orthophoto,42,4,207,2167,4299864.206089667,618778.5339742205,0.6456499,0.181354,3.7184705e-05,0.8047740835464621,80.98891730605285,35.43501,3.2532064e-06,3.4333873e-06,1.5648595e-05,29.89,66.58,2.22,1.48,25.33,6.4,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_5,odm_orthophoto,42,5,253,2167,4299864.206089667,618780.8333938817,0.6386044,0.17788568,3.385227e-05,0.7945439045183291,79.88064791133846,36.13956,3.1433076e-06,3.2458602e-06,1.4427803e-05,31.18,74.65,10.37,5.78,44.98,6.44,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_6,odm_orthophoto,42,6,299,2167,4299864.206089667,618783.1328135427,0.67689836,0.20028047,3.6934052e-05,0.7975277067348678,80.17902813299233,32.310165,2.8886336e-06,3.0927226e-06,1.5200441e-05,28.86,75.23,8.6,4.54,40.73,6.9,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_7,odm_orthophoto,42,7,345,2167,4299864.206089667,618785.4322332038,0.7118295,0.216711,3.6325888e-05,0.7455242966751918,74.93606138107417,28.81705,2.391384e-06,2.7042063e-06,1.4500434e-05,26.01,71.41,8.52,0.62,35.11,6.14,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_8,odm_orthophoto,42,8,391,2167,4299864.206089667,618787.7316528648,0.67837155,0.19456738,3.3459673e-05,0.7723785166240409,77.66410912190963,32.162846,2.5821062e-06,2.775549e-06,1.3735704e-05,29.16,65.97,8.62,3.13,31.31,6.59,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_9,odm_orthophoto,42,9,437,2167,4299864.206089667,618790.0310725259,0.6578072,0.1826598,3.2631022e-05,0.7932651321398124,79.83802216538788,34.219284,2.7937836e-06,3.0406115e-06,1.3671156e-05,31.27,77.07,12.19,1.05,35.96,6.07,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_10,odm_orthophoto,42,10,483,2167,4299864.206089667,618792.330492187,0.6300413,0.1650071,2.997572e-05,0.7506393861892583,75.87382779198636,36.99587,2.8946033e-06,3.207602e-06,1.2886834e-05,30.14,57.79,12.52,5.12,40.36,6.84,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_11,odm_orthophoto,42,11,529,2167,4299864.206089667,618794.629911848,0.6372426,0.16402145,2.92679e-05,0.7600170502983802,76.51321398124468,36.275738,2.7831218e-06,3.180696e-06,1.25393935e-05,29.44,77.79,1.65,0.86,41.5,6.89,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_12,odm_orthophoto,42,12,575,2167,4299864.206089667,618796.929331509,0.6247892,0.14775243,2.9626684e-05,0.80306905370844,81.28729752770674,37.521084,2.9609137e-06,3.405329e-06,1.2836792e-05,30.62,65.09,13.24,3.88,19.68,6.29,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_13,odm_orthophoto,42,13,621,2167,4299864.206089667,618799.2287511701,0.605354,0.13615061,2.8376622e-05,0.7374254049445865,74.63768115942028,39.4646,3.0576468e-06,3.4696166e-06,1.251682e-05,31.02,71.01,6.88,3.12,36.61,7.32,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_14,odm_orthophoto,42,14,667,2167,4299864.206089667,618801.5281708312,0.57816166,0.111487865,2.7204875e-05,0.7971014492753623,80.3921568627451,42.183834,3.2798366e-06,3.669778e-06,1.2348416e-05,30.77,71.1,4.82,4.59,24.66,7.14,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_15,odm_orthophoto,42,15,713,2167,4299864.206089667,618803.8275904922,0.5894942,0.11079411,2.7058803e-05,0.6649616368286445,68.49957374254049,41.050575,3.1209136e-06,3.497523e-06,1.2140793e-05,29.7,75.74,11.19,2.03,30.64,7.27,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_16,odm_orthophoto,42,16,759,2167,4299864.206089667,618806.1270101533,0.5441591,0.083501756,2.585584e-05,0.7480818414322251,75.66069906223359,45.584087,3.61362e-06,3.8519215e-06,1.2232509e-05,34.55,73.0,4.89,3.26,24.87,6.6,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_17,odm_orthophoto,42,17,805,2167,4299864.206089667,618808.4264298143,0.54354835,0.08494287,2.5812129e-05,0.7212276214833759,73.1457800511509,45.645164,3.6355252e-06,3.825369e-06,1.2239844e-05,34.02,65.93,5.52,5.63,39.26,6.93,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_18,odm_orthophoto,42,18,851,2167,4299864.206089667,618810.7258494754,0.5499304,0.09142171,2.57091e-05,0.690537084398977,70.16197783461212,45.00696,3.5330524e-06,3.66726e-06,1.2103024e-05,30.49,74.83,7.8,5.05,35.09,6.24,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_19,odm_orthophoto,42,19,897,2167,4299864.206089667,618813.0252691364,0.5858341,0.107892975,2.7227152e-05,0.7046035805626598,71.44075021312874,41.41659,3.2551475e-06,3.4751918e-06,1.2331151e-05,33.36,74.93,8.73,5.02,37.52,7.2,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_20,odm_orthophoto,42,20,943,2167,4299864.206089667,618815.3246887975,0.6052904,0.116197646,2.7861042e-05,0.6415174765558397,65.72890025575447,39.47096,3.0913966e-06,3.3254146e-06,1.23787e-05,31.42,77.55,9.75,1.55,37.75,6.99,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_21,odm_orthophoto,42,21,989,2167,4299864.206089667,618817.6241084585,0.6140312,0.12040979,2.8881363e-05,0.6534526854219949,66.24040920716112,38.59688,3.0804201e-06,3.371567e-06,1.270785e-05,31.37,80.86,1.97,4.94,28.83,6.38,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_22,odm_orthophoto,42,22,1035,2167,4299864.206089667,618819.9235281196,0.52849853,0.10807924,2.364226e-05,0.7710997442455243,77.74936061381074,47.150146,3.5432065e-06,3.6298306e-06,1.14242e-05,28.79,76.96,3.96,2.43,34.54,6.62,Wheat,Vegetative,HEALTHY
20260724_123113,G_42_23,odm_orthophoto,42,23,1081,2167,4299864.206089667,618822.2229477807,0.5661757,0.11328383,2.5700425e-05,0.6419437340153452,65.13213981244672,43.38243,3.2243581e-06,3.5280138e-06,1.17914315e-05,29.32,76.02,2.92,1.86,34.37,6.86,Wheat,Vegetative,HEALTHY
